asset_id,asset_name,asset_code,location,cost_of_purchase,created_by,created_on,asset_status,asset_domain,community_id,community_name,sub_community_id,sub_community_name,sub_community_location,sub_community_status,sub_community_domain,sub_community_created_by,sub_community_created_on,sub_community_type,asset_type,building_id,building_name,building_status,building_location,building_site_code,building_open_time,building_close_time,building_domain,building_created_by,building_created_on,building_type,spaces_id,spaces_name,spaces_layout,spaces_status,spaces_domain,spaces_type,data_point_id,point_name,point_display_name,point_data_type,remote_data_type,access_type,point_status,point_symbol,point_unit,point_expression,point_precedence,point_type
b981aa5e-3452-4a63-8bcf-2d53a7beb934,GROVE 5 STAIRCASE PRESSURIZATION FAN SPF 3B5 RF 02 ROOF,,POINT(55.350032 25.204117),,system@datalkz,1759397617744,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,SPF,53e5505f-eb19-4719-9b0d-63a12a6a8b7c,Grove 5,ACTIVE,POINT(55.350032 25.204117),,,,emaar,admin@emaar,1758281833999,ResidentialTower,ff53756d-0d3a-49f8-8d27-778f69f1486e,Roof Floor,,ACTIVE,emaar,Floor,e81d17bb-36d8-4ab5-928d-94262544c3e2,Damper Status,b981aa5e-3452-4a63-8bcf-2d53a7beb934-Damper Status,String,,READONLY,ACTIVE,-,unitless,%24%7B%28DamperStatus%20%3D%3D%20null%29%3F%20null%20%3A%20%28DamperStatus%20%3D%3D%201.0%29%3F%20%27Open%27%20%3A%20%28DamperStatus%20%3D%3D%200.0%29%3F%20%27Close%27%20%3A%20DamperStatus%7D,,String
37689b74-0780-4f0e-a9b4-d6a5a1134482,Grove 5 SMOKE EXTRACT FAN SEF 3B5 RF 01 ROOF,,POINT(55.350032 25.204117),,system@datalkz,1759405679455,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,SmokeExtractFan,53e5505f-eb19-4719-9b0d-63a12a6a8b7c,Grove 5,ACTIVE,POINT(55.350032 25.204117),,,,emaar,admin@emaar,1758281833999,ResidentialTower,ff53756d-0d3a-49f8-8d27-778f69f1486e,Roof Floor,,ACTIVE,emaar,Floor,8ef20f55-bad9-4abe-8fa7-cee7374e8da2,Trip Status,37689b74-0780-4f0e-a9b4-d6a5a1134482-Trip Status,String,,READONLY,ACTIVE,-,unitless,%24%7B%28TripStatus%20%3D%3D%20null%29%3F%20null%20%3A%20%28TripStatus%20%3D%3D%201.0%29%3F%20%27Tripped%27%20%3A%20%28TripStatus%20%3D%3D%200.0%29%3F%20%27Normal%27%20%3A%20TripStatus%7D,,String
37689b74-0780-4f0e-a9b4-d6a5a1134482,Grove 5 SMOKE EXTRACT FAN SEF 3B5 RF 01 ROOF,,POINT(55.350032 25.204117),,system@datalkz,1759405679455,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,SmokeExtractFan,53e5505f-eb19-4719-9b0d-63a12a6a8b7c,Grove 5,ACTIVE,POINT(55.350032 25.204117),,,,emaar,admin@emaar,1758281833999,ResidentialTower,ff53756d-0d3a-49f8-8d27-778f69f1486e,Roof Floor,,ACTIVE,emaar,Floor,78ce44d4-cf75-4c1b-ae1e-a376a8a3c627,Run Status,37689b74-0780-4f0e-a9b4-d6a5a1134482-Run Status,String,,READONLY,ACTIVE,-,unitless,%24%7B%28RunStatus%20%3D%3D%20null%29%3F%20null%20%3A%20%28RunStatus%20%3D%3D%201.0%29%3F%20%27Running%27%20%3A%20%28RunStatus%20%3D%3D%200.0%29%3F%20%27Stopped%20%3A%20RunStatus%7D,,String
37689b74-0780-4f0e-a9b4-d6a5a1134482,Grove 5 SMOKE EXTRACT FAN SEF 3B5 RF 01 ROOF,,POINT(55.350032 25.204117),,system@datalkz,1759405679455,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,SmokeExtractFan,53e5505f-eb19-4719-9b0d-63a12a6a8b7c,Grove 5,ACTIVE,POINT(55.350032 25.204117),,,,emaar,admin@emaar,1758281833999,ResidentialTower,ff53756d-0d3a-49f8-8d27-778f69f1486e,Roof Floor,,ACTIVE,emaar,Floor,fcd704c7-8223-461d-8d99-016824e97af5,HOA Status,37689b74-0780-4f0e-a9b4-d6a5a1134482-HOA Status,String,,READONLY,ACTIVE,-,unitless,%24%7B%28HOAStatus%20%3D%3D%20null%29%3F%20null%20%3A%20%28HOAStatus%20%3D%3D%201.0%29%3F%20%27Auto%27%20%3A%20%28HOAStatus%20%3D%3D%200.0%29%3F%20%27Hand%27%20%3A%20HOAStatus%7D,,String
37689b74-0780-4f0e-a9b4-d6a5a1134482,Grove 5 SMOKE EXTRACT FAN SEF 3B5 RF 01 ROOF,,POINT(55.350032 25.204117),,system@datalkz,1759405679455,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,SmokeExtractFan,53e5505f-eb19-4719-9b0d-63a12a6a8b7c,Grove 5,ACTIVE,POINT(55.350032 25.204117),,,,emaar,admin@emaar,1758281833999,ResidentialTower,ff53756d-0d3a-49f8-8d27-778f69f1486e,Roof Floor,,ACTIVE,emaar,Floor,8a719edf-fc2a-4b43-a336-38deeded76ae,Damper Status,37689b74-0780-4f0e-a9b4-d6a5a1134482-Damper Status,String,,READONLY,ACTIVE,-,unitless,%24%7B%28DamperStatus%20%3D%3D%20null%29%3F%20null%20%3A%20%28DamperStatus%20%3D%3D%201.0%29%3F%20%27Open%27%20%3A%20%28DamperStatus%20%3D%3D%200.0%29%3F%20%27Close%27%20%3A%20DamperStatus%7D,,String
f9cb7308-9135-4916-97a2-51a21c431006,DC LOTUS BUILDING C1  101,,POINT(55.35049784907199 25.202929061277928),,system@datalkz,1765210875575,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,TenantBTUMeter,949e82a6-eba7-4c21-8316-ffbc3c9f50df,Lotus 1,ACTIVE,POINT(55.35049784907199 25.202929061277928),,,,emaar,admin@emaar,1758282310316,ResidentialTower,e4ade897-bed2-4b16-b5d2-24d6e5c74355,101,,ACTIVE,emaar,Room,555a2bdf-e108-4349-ba18-68e810638560,Volume,f9cb7308-9135-4916-97a2-51a21c431006-Volume,Double,,READONLY,ACTIVE,cu.m,cubic meter,,,Double
f9cb7308-9135-4916-97a2-51a21c431006,DC LOTUS BUILDING C1  101,,POINT(55.35049784907199 25.202929061277928),,system@datalkz,1765210875575,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,TenantBTUMeter,949e82a6-eba7-4c21-8316-ffbc3c9f50df,Lotus 1,ACTIVE,POINT(55.35049784907199 25.202929061277928),,,,emaar,admin@emaar,1758282310316,ResidentialTower,eae96106-9f66-4d21-9f76-6335736e4e66,FirstFloor,,ACTIVE,emaar,Floor,555a2bdf-e108-4349-ba18-68e810638560,Volume,f9cb7308-9135-4916-97a2-51a21c431006-Volume,Double,,READONLY,ACTIVE,cu.m,cubic meter,,,Double
f9cb7308-9135-4916-97a2-51a21c431006,DC LOTUS BUILDING C1  101,,POINT(55.35049784907199 25.202929061277928),,system@datalkz,1765210875575,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,TenantBTUMeter,949e82a6-eba7-4c21-8316-ffbc3c9f50df,Lotus 1,ACTIVE,POINT(55.35049784907199 25.202929061277928),,,,emaar,admin@emaar,1758282310316,ResidentialTower,e4ade897-bed2-4b16-b5d2-24d6e5c74355,101,,ACTIVE,emaar,Room,8c257382-a3fc-4685-8803-14398e421469,Temperature Difference,f9cb7308-9135-4916-97a2-51a21c431006-Temperature Difference,Double,,READONLY,ACTIVE,degC,celsius,,,Double
f9cb7308-9135-4916-97a2-51a21c431006,DC LOTUS BUILDING C1  101,,POINT(55.35049784907199 25.202929061277928),,system@datalkz,1765210875575,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,TenantBTUMeter,949e82a6-eba7-4c21-8316-ffbc3c9f50df,Lotus 1,ACTIVE,POINT(55.35049784907199 25.202929061277928),,,,emaar,admin@emaar,1758282310316,ResidentialTower,eae96106-9f66-4d21-9f76-6335736e4e66,FirstFloor,,ACTIVE,emaar,Floor,8c257382-a3fc-4685-8803-14398e421469,Temperature Difference,f9cb7308-9135-4916-97a2-51a21c431006-Temperature Difference,Double,,READONLY,ACTIVE,degC,celsius,,,Double
f9cb7308-9135-4916-97a2-51a21c431006,DC LOTUS BUILDING C1  101,,POINT(55.35049784907199 25.202929061277928),,system@datalkz,1765210875575,ACTIVE,emaar,creek,Dubai Creek Harbour,a1eaa2a7-55b6-4249-b616-0912f7a3968f,Creek Beach Phase 3,POINT(55.350067 25.203444),ACTIVE,emaar,admin@emaar,1758280098267,SubCommunity,TenantBTUMeter,949e82a6-eba7-4c21-8316-ffbc3c9f50df,Lotus 1,ACTIVE,POINT(55.35049784907199 25.202929061277928),,,,emaar,admin@emaar,1758282310316,ResidentialTower,e4ade897-bed2-4b16-b5d2-24d6e5c74355,101,,ACTIVE,emaar,Room,4b37c206-5d2a-4a7f-a155-bdc9b9770457,Supply Temperature,f9cb7308-9135-4916-97a2-51a21c431006-Supply Temperature,Double,,READONLY,ACTIVE,degC,celsius,,,Double
